2024-06-02 09:48:59,367 INFO    StreamThr :2304 [internal.py:wandb_internal():85] W&B internal server running at pid: 2304, started at: 2024-06-02 09:48:59.367590
2024-06-02 09:49:06,234 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 10
2024-06-02 09:49:06,234 INFO    SenderThread:2304 [file_pusher.py:finish():169] shutting down file pusher
2024-06-02 09:49:06,580 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: keepalive
2024-06-02 09:49:06,580 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-02 09:49:06,580 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: poll_exit
2024-06-02 09:49:06,946 INFO    wandb-upload_0:2304 [upload_job.py:push():130] Uploaded file C:\c learning\lectures\wandb\run-20240602_094859-x72tcvt1\files\requirements.txt
2024-06-02 09:49:06,946 INFO    wandb-upload_1:2304 [upload_job.py:push():130] Uploaded file C:\c learning\lectures\wandb\run-20240602_094859-x72tcvt1\files\config.yaml
2024-06-02 09:49:07,590 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-02 09:49:07,590 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: poll_exit
2024-06-02 09:49:08,067 INFO    wandb-upload_2:2304 [upload_job.py:push():130] Uploaded file C:\c learning\lectures\wandb\run-20240602_094859-x72tcvt1\files\wandb-summary.json
2024-06-02 09:49:08,287 INFO    Thread-15 (_thread_body):2304 [sender.py:transition_state():613] send defer: 11
2024-06-02 09:49:08,287 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:08,287 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-02 09:49:08,287 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:08,287 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 11
2024-06-02 09:49:08,287 INFO    SenderThread:2304 [file_pusher.py:join():175] waiting for file pusher
2024-06-02 09:49:08,287 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 12
2024-06-02 09:49:08,287 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:08,287 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-02 09:49:08,287 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:08,287 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 12
2024-06-02 09:49:08,287 INFO    SenderThread:2304 [file_stream.py:finish():601] file stream finish called
2024-06-02 09:49:08,600 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-02 09:49:08,687 INFO    SenderThread:2304 [file_stream.py:finish():605] file stream finish is done
2024-06-02 09:49:08,687 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 13
2024-06-02 09:49:08,687 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: poll_exit
2024-06-02 09:49:08,687 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:08,687 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-02 09:49:08,687 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:08,687 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 13
2024-06-02 09:49:08,687 INFO    SenderThread:2304 [sender.py:transition_state():613] send defer: 14
2024-06-02 09:49:08,687 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: defer
2024-06-02 09:49:08,687 INFO    HandlerThread:2304 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-02 09:49:08,687 DEBUG   SenderThread:2304 [sender.py:send():378] send: final
2024-06-02 09:49:08,687 DEBUG   SenderThread:2304 [sender.py:send():378] send: footer
2024-06-02 09:49:08,687 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: defer
2024-06-02 09:49:08,687 INFO    SenderThread:2304 [sender.py:send_request_defer():609] handle sender defer: 14
2024-06-02 09:49:08,687 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-02 09:49:08,687 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: poll_exit
2024-06-02 09:49:08,687 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-02 09:49:08,687 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: server_info
2024-06-02 09:49:08,687 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: get_summary
2024-06-02 09:49:08,687 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-02 09:49:08,687 DEBUG   SenderThread:2304 [sender.py:send_request():405] send_request: server_info
2024-06-02 09:49:08,991 DEBUG   HandlerThread:2304 [handler.py:handle_request():158] handle_request: shutdown
2024-06-02 09:49:08,991 INFO    HandlerThread:2304 [handler.py:finish():882] shutting down handler
2024-06-02 09:49:09,713 INFO    WriterThread:2304 [datastore.py:close():296] close: C:\c learning\lectures\wandb\run-20240602_094859-x72tcvt1\run-x72tcvt1.wandb
2024-06-02 09:49:10,007 INFO    SenderThread:2304 [sender.py:finish():1545] shutting down sender
2024-06-02 09:49:10,008 INFO    SenderThread:2304 [file_pusher.py:finish():169] shutting down file pusher
2024-06-02 09:49:10,008 INFO    SenderThread:2304 [file_pusher.py:join():175] waiting for file pusher
